Mod:Item:MetaData, Localized Name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pillar Elven Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Sunny Quartz
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Sunny Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pillar Sunny Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Smokey Quartz Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mana Quartz Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blaze Quartz Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lavender Quartz Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Redquartz Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Elven Quartz Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sunny Quartz Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Livingwood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Livingwood Plank Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Livingrock Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Livingrock Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dreamwood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dreamwood Plank Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Reed Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Thatch Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Prismarine Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Prismarine Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Prismarine Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hellish Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Soul Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frosty Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Roof Tile Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Trodden Dirt Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - End Stone Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ender Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Forest Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Plains Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Mountain Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Fungal Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Swamp Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Desert Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Taiga Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Mesa Stone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Forest Cobblestone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Plains Cobblestone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Mountain Cobblestone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Fungal Cobblestone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Swamp Cobblestone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Desert Cobblestone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Taiga Cobblestone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Mesa Cobblestone Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Forest Stone Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Plains Stone Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Mountain Stone Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Fungal Stone Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Swamp Stone Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Desert Stone Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Taiga Stone Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Mesa Stone Bricks Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Basalt Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diorite Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Granite Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Basalt Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diorite Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Granite Brick Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - White Portuguese Pavement Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Black Portuguese Pavement Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Portuguese Pavement Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Portuguese Pavement Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Compressed Crafting Table
appliedenergistics2:item.ItemFacade:0, Cable Facade - Double Compressed Crafting Table
appliedenergistics2:item.ItemFacade:0, Cable Facade - Crystal Matrix
appliedenergistics2:item.ItemFacade:0, Cable Facade - Neutronium Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Infinity Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Aluminum
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Anti Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Arcane Stone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Arcane Stone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Arcane Stone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Arcane Stone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Arcane Stone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Arcane Stone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Arcane Stone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Arcane Stone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Arcane Stone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Arcane Stone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Arcane Stone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Arcane Stone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blood Rune
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blood Rune
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blood Rune
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blood Rune
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blood Rune
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blood Rune
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bookshelf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brick Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brick Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brick Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brick Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brick Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Carpet
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Copper
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diorite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diorite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diorite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diorite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diorite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diorite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diorite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Emerald Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Emerald Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Emerald Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Emerald Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Emerald Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Emerald Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Emerald Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Emerald Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Emerald Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Emerald Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Emerald Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Factory Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Purpled Fantasy Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Purpled Fantasy Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Purpled Fantasy Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Purpled Fantasy Block
